1,59608,12.6,12.5,0.429,0.05,16,36143,22,82.6
0,206655,5.9,13,0.121,0.06,40.3,68770,7.9,248.5
0,86697,3.7,15.3,0.095,0.023,15.5,50786,15.2,132.3
1,13166,-4.3,16.3,0.735,0.011,14.9,22186,38,15.2
0,81322,-1.2,16.1,0.325,0.023,13,35439,22.9,111.7
0,41165,-1.1,19.6,0.273,0.023,16.3,39130,19.8,58.1
0,202212,3.9,11.7,0.31,0.033,27,45408,18.9,147.3
0,65471,-2.3,18.2,0.064,0.023,10.5,37566,20.9,84.7
0,16834,-4.3,17,0.246,0.014,9.5,42156,18.4,16.3
1,11098,-4.9,17.7,0.71,0.01,11.1,23642,39.2,13.1
0,24150,-1.4,20,0.01,0.029,10.4,32900,24,39.9
0,18594,-2.2,17.5,0.245,0.03,12.4,39633,15.8,19.2
0,20948,-4.1,18.4,0.256,0.052,12.2,35683,18.9,23.6
0,40857,-1.6,30,0.004,0.02,16.5,35343,15.5,74.9
0,242321,9.5,13,0.019,0.162,28.7,54515,12.2,261.2
0,37196,0.8,19.8,0.004,0.023,15.4,38506,16.6,62.5
0,11148,-3.1,18.3,0.276,0.143,10.8,30409,31.3,17.7
0,5202,-3.1,19.8,0.22,0.039,7.4,30980,14.9,8.5
0,27744,1.1,21.1,0.008,0.146,17.3,36584,18.8,43.6
1,11180,-5.3,19.2,0.546,0.056,12.6,26201,33,18.3
0,22576,-1.8,16.1,0.24,0.044,21.4,32721,24.3,26.6
0,15118,-6,21.4,0.006,0.018,9.5,31502,20.2,25.2
0,25634,-1.3,25.4,0.005,0.026,16.8,40246,15.8,46.9
0,8449,-2.8,19.1,0.114,0.022,13.8,39420,17.7,14.5
0,23933,-2.5,16.6,0.362,0.027,20.3,35128,25.4,32.1
0,21083,-0.9,18.3,0.114,0.04,14.7,35225,24,38.5
0,102518,6.3,13,0.145,0.047,24.4,41393,20.6,136.4
0,61697,-0.4,15.3,0.016,0.067,14.3,39479,20.2,104.4
1,49548,-2.7,12.1,0.518,0.023,13.9,37751,26.3,83.5
0,17227,-3.6,17.6,0.229,0.019,11.4,38085,17.4,29
0,7755,-4.4,20.5,0.413,0.027,10.2,28931,19.7,12.2
1,12264,-5.7,17.1,0.479,0.048,12.7,28680,30.1,16.9
0,18622,0.6,16.1,0.28,0.029,19.1,31171,28.5,22.3
0,120768,6.7,11.2,0.113,0.041,27.2,50314,14.6,174.8
0,17805,-1.8,18,0.009,0.03,12.4,36766,20.5,29.8
0,12125,-1,25.4,0.006,0.012,10,35522,18.7,19.8
0,97322,1.4,21.7,0.085,0.053,20.9,39162,20.7,141.7
0,18144,1.6,16.1,0.028,0.026,17.6,49004,9.9,28.3
0,43694,3.8,15,0.009,0.027,14.7,38413,17.1,72.9
0,22327,-1.2,16.3,0.299,0.126,14.1,32056,27.4,31.1
0,33368,1.4,17.2,0.116,0.033,12.3,41193,14.2,53.5
0,13500,-2.1,16.9,0.209,0.11,12,35879,23.2,23.4
0,36959,0.9,17,0.023,0.059,14.4,35026,23.7,48
0,13486,-1.5,25,0.018,0.019,11.7,30661,18.7,23.6
0,17534,-2.6,16.7,0.176,0.029,8.8,30284,28.4,28.4
1,72297,-6.6,15.1,0.555,0.019,17.5,37140,23.9,88.9
0,26005,1.8,15.8,0.021,0.135,14.7,31003,20.1,38.7
0,7111,-7,21.5,0.371,0.02,10.7,29732,24.1,14.5
0,16931,-2.8,19.3,0.01,0.013,10.4,32239,25.4,29.6
1,9860,-5.4,16.7,0.542,0.027,7.1,25034,31.5,17.3
0,13970,-1.2,13.5,0.303,0.036,7.9,32697,27,25.2
0,12532,-4.8,19.5,0.197,0.031,10.6,39673,14,24.7
0,21958,-1.8,19.2,0.015,0.027,11.7,34996,17.6,31.6
0,71557,4.7,12.6,0.062,0.04,18.2,52582,13.2,88.7
0,15740,0.1,17.5,0.004,0.054,10.3,35771,22.6,18.8
0,16367,-1.7,26.8,0.004,0.023,12.9,34494,18.9,27.9
0,43428,-0.1,15.2,0.251,0.031,13.9,41319,19.5,69.5
0,44235,-4.8,13.4,0.349,0.04,13,36428,24.9,51.6
0,7582,-7,20.3,0.403,0.022,11.3,27263,28.8,13.4
0,9082,-4.3,25.4,0.006,0.036,12.9,31345,22,12.2
0,8723,-3,19.4,0.305,0.033,12.8,33694,26.5,14.6
0,7904,-5.1,24.3,0.003,0.018,12.7,30038,23.5,10.1
0,24828,-5,18.3,0.403,0.022,15.5,32015,23.1,35.6
0,10245,-1.9,17.9,0.022,0.028,11.9,42455,15.6,18.9
1,19930,-8.4,16.3,0.616,0.017,12,26737,33.5,31.3
0,11024,-2.4,18.6,0.035,0.066,13.8,32206,24.8,18.8
0,24246,-1.4,17.1,0.08,0.027,8.6,32089,28.1,32.4
0,20225,-2.1,21.7,0.005,0.064,12.3,32835,23.1,24.1
0,63201,2.3,14.4,0.032,0.084,20.7,40453,19.3,76
0,8304,-4.7,22,0.117,0.012,9.3,34855,21.2,13.4
1,392702,2.6,13.5,0.36,0.06,31.2,46013,17.2,503.8
0,17571,-2.2,19.9,0.009,0.019,12.3,34418,21.8,27.6
0,115719,8,17.1,0.066,0.042,23.4,55348,8.6,148
0,10693,-4.8,18.7,0.007,0.076,11.6,37448,20,12.6
0,7929,-3.2,23.6,0.003,0.021,12,30779,26.1,12.3
0,126776,0.8,14.5,0.068,0.134,19.2,40471,21.2,236.4
0,17426,2.2,13.6,0.045,0.327,8.6,35153,24.4,30.2
0,16906,-2.1,25.7,0.008,0.021,11,30861,23.9,28.6
1,26899,-4.8,13.9,0.527,0.044,11.7,30873,28.4,44.5
0,12494,0.8,25.4,0.004,0.018,14.2,29832,25.5,20.4
0,40227,-3.4,16.6,0.326,0.036,16.1,37435,21.5,40.1
0,16851,-2.6,24.6,0.005,0.031,13.6,32517,24.5,24.4
0,220792,8.7,10.7,0.035,0.162,28.7,41248,20.7,215.6
0,78592,2,15.1,0.046,0.042,18.1,42487,17.5,74.5
0,6910,-4.9,21.2,0.269,0.015,10.1,28259,24.3,12.4
0,21951,-1.1,17.1,0.021,0.189,9.4,35535,22.7,23.9
1,71828,0.4,13.5,0.009,0.064,10.4,31476,36.2,6.4
0,127448,-3,19.9,0.047,0.346,22.5,45755,17.1,21.3
1,137682,2.4,11.1,0.016,0.139,31.1,49555,23,7.2
0,53119,-0.9,26.6,0.009,0.188,16.1,39954,21.6,11.3
0,37957,2,12.3,0.021,0.321,12.3,44943,22.3,8.1
0,9346,10.8,11.6,0.018,0.466,11.1,47992,16,4.6
0,20231,-1.3,36.1,0.012,0.257,9.3,35776,19.4,4.6
0,4087191,7.1,13.8,0.057,0.303,29.8,53596,16.7,414.9
0,203361,1.6,26.9,0.013,0.158,11.9,39200,19.4,15
0,108101,0.6,15.8,0.013,0.111,14.9,36927,30.3,10.8
1,1004516,2.5,17.7,0.041,0.361,29.8,45841,19.2,106.7
0,401918,7,18,0.049,0.292,18,50027,15.6,70
1,46695,-1.5,15.8,0.009,0.828,19.8,37745,26.3,38.3
0,218844,3.7,28.1,0.009,0.142,24.2,42987,15.8,26
0,203247,3.8,17.4,0.027,0.617,14.3,41595,20.2,35.5
1,1610921,6.7,12.5,0.121,0.227,41.8,72112,12.5,2043.6
1,1116,-5,21.1,0.003,0.096,31.2,58636,16.6,1.6
0,36742,-3.5,25.1,0.021,0.13,19.3,53684,12.6,64.1
0,224241,1.9,17,0.018,0.155,24.4,43752,20.4,134.4
0,44624,-2.1,25.1,0.01,0.115,21.2,55295,10.9,44.7
0,21419,0,13.1,0.012,0.581,13.8,52158,12.5,18.6
1,1111339,5.9,14.2,0.096,0.252,39,78756,10.5,1465.2
0,27212,-4.9,15.6,0.035,0.19,14,37909,21.8,28.4
0,183087,1.1,18,0.01,0.127,32,69297,9,106
1,965974,3.8,11.2,0.059,0.519,19.6,45563,26,156.2
0,27955,-0.6,14.9,0.012,0.404,14.6,43023,18.8,21.4
1,134809,0.1,15.4,0.014,0.108,27.5,41426,20.4,37.7
1,179091,2.6,12,0.035,0.823,13.3,41807,23.3,41.8
0,18410,-0.7,21.4,0.01,0.209,21.4,44796,12.8,1.8
0,874589,4.2,9.9,0.063,0.515,15,48552,22.9,103.3
0,150269,-1.8,9.1,0.073,0.532,12.9,48133,21,110.1
1,64184,-0.7,20.6,0.021,0.191,16.2,36548,25,51.5
0,31749,-9,12.5,0.088,0.185,13.1,53107,16.9,7.7
1,10116705,3,12.2,0.092,0.484,29.7,55909,17.8,2419.6
0,154548,2.4,12.8,0.043,0.561,13.6,45625,22.8,70.6
1,260750,3.3,19.4,0.029,0.16,54.6,90839,7.7,485.1
0,17682,-3.1,24.5,0.011,0.103,21.3,49820,16.1,12.6
1,87869,0,18.9,0.01,0.241,22,43469,20,25.1
1,266353,4.1,10.5,0.042,0.575,12.6,42591,25.4,132.2
0,9023,-6.8,23.2,0.012,0.148,18.7,36212,21,2.5
1,13997,-1.4,11.8,0.008,0.279,29.8,61757,8.5,4.7
1,431344,3.9,12,0.035,0.574,23,59168,17,126.5
1,141667,3.8,16.8,0.024,0.337,31.3,70443,10.1,182.4
1,98893,0.1,23.4,0.006,0.092,32.3,57353,12,103.1
1,3145515,4.5,13.1,0.021,0.343,36.8,75422,12.4,3807.7
0,371694,6.7,17.8,0.017,0.135,35.1,72725,8.7,247.6
0,18606,-7,24.7,0.012,0.084,22.6,45794,15.2,7.8
1,2329271,6.4,13.2,0.07,0.474,20.5,56529,16.2,303.8
1,1482026,4.5,12.8,0.109,0.225,28,55064,17.6,1470.8
1,58267,5.4,11.4,0.013,0.583,18.2,66237,11.9,39.8
1,2112619,3.8,10.3,0.095,0.517,18.7,54090,18.7,101.5
1,3263431,5.4,12.7,0.056,0.332,34.6,62962,14.4,735.8
1,852469,5.9,14.4,0.058,0.153,52.4,75604,13.5,17179.1
1,715597,4.4,11.8,0.081,0.405,18.1,53380,18.2,492.6
1,279083,3.5,17.5,0.022,0.22,31.5,58697,14.3,81.7
1,758581,5.6,14.7,0.03,0.253,44.4,88202,7.6,1602.2
1,440668,3.9,14,0.024,0.444,31.3,62779,16,155
1,1894605,6.3,12.2,0.029,0.266,46.5,91702,10.2,1381
1,271804,3.6,13.5,0.014,0.332,37,66519,14.6,589.4
0,179804,1.5,19.2,0.011,0.094,18.8,44651,17.5,46.9
0,3003,-7.3,26.8,0.004,0.097,18.5,39009,19.4,3.4
0,43628,-2.8,22.7,0.014,0.119,23.9,37709,21,7.2
1,431131,4.3,13.5,0.148,0.256,24.3,67177,13,503
1,500292,3.4,16.7,0.019,0.261,32.2,63356,11.9,307.1
1,531997,3.4,12.1,0.033,0.441,16.4,49297,20.3,344.2
0,95847,1.2,14.5,0.025,0.299,18.7,50408,16.7,157.3
0,63067,-0.6,17.8,0.01,0.241,13.5,41924,19.7,21.5
0,13170,-4.5,24,0.005,0.073,21.3,36890,19.2,4.3
0,458198,3.6,10.4,0.022,0.629,13.3,42708,26.2,91.7
0,53831,-2.8,23.5,0.021,0.115,19.5,48426,14.5,24.9
1,846178,2.8,13.6,0.022,0.42,31.4,76544,11.1,446.7
1,207590,3.4,11.5,0.03,0.315,37.9,55918,19.1,197.9
0,73966,2.5,11.4,0.04,0.272,13.7,44902,21.6,114.2
1,480718,8.8,9.6,0.037,0.388,20.9,56270,14.2,378.2
1,16177,4.7,12.6,0.019,0.455,24.2,34520,26.5,21.4
1,618821,8.2,11.9,0.109,0.188,38.8,60651,12.1,716.7
0,12244,1.3,22.9,0.005,0.186,32.9,48933,9.7,8.9
0,3645,-3.8,25.7,0.011,0.105,17.2,38829,15.2,1.5
0,5630,-13.4,16.9,0.072,0.318,8.8,37340,19.1,4.3
1,313333,6.4,12.2,0.011,0.138,58.3,67956,14.2,405.6
1,62138,11.2,12.2,0.014,0.12,47.5,77998,7.1,1691.9
0,18363,3.1,23,0.017,0.102,33.9,46504,8,17.6
0,1871,1.9,18.2,0.007,0.127,21.3,51641,7.2,1
1,9187,1.1,17.9,0.009,0.055,39.8,67259,10.2,23
0,8265,0.1,17.4,0.007,0.541,19.1,34526,19.4,6.4
1,3568,1.2,25.8,0.019,0.643,19.5,29145,22.2,2.9
0,5360,-8,13,0.093,0.303,12.3,31477,29.1,7.4
0,4361,2.5,29,0.012,0.053,32.7,32427,14.6,5.8
0,29870,-3.5,23.5,0.007,0.147,18.3,42078,15.5,27.1
1,663862,10.6,10.9,0.102,0.308,42.9,50313,19.1,3922.6
0,1978,-4.2,22,0.003,0.051,18.4,37750,14.9,1.9
0,314638,10.2,9.9,0.014,0.083,55.8,101591,3.9,339.7
1,52921,1.4,8.1,0.01,0.3,47,74456,10.9,31
0,24195,4.8,13.9,0.008,0.064,29.6,82118,6.5,12.5
0,663519,6.6,11.5,0.07,0.163,35.2,57125,12.4,292.6
0,46502,-0.7,20.3,0.04,0.13,15.6,39943,17.6,30.5
0,57461,1.9,10.7,0.012,0.281,26.6,57022,11.9,19.1
1,5851,7.5,13.2,0.018,0.064,29.1,63885,10.8,36.3
0,14546,-2,13.9,0.005,0.08,32.8,64664,11.1,8
1,15725,2.6,11.2,0.005,0.093,54.5,52332,17.7,4.7
0,786,-6.8,25.7,0.005,0.037,42.2,56667,5.1,0.8
0,6462,-3.7,29.7,0.01,0.344,28,33298,20.6,4.2
0,1396,0.1,20.9,0.001,0.11,22.2,43606,8.9,0.9
1,558503,4.5,14.7,0.013,0.152,40.7,68984,8.6,699.5
0,1402,0.3,24.1,0.007,0.063,20.6,40813,17.4,0.8
0,8072,-2.4,17.2,0.025,0.193,13.5,44157,13.8,3.8
1,7357,0.6,11,0.007,0.378,28.1,44610,14.3,19.4
1,53989,5.2,14.2,0.006,0.126,41.4,58080,11.4,30.3
1,324122,8.2,13.9,0.011,0.111,43.8,58626,14.1,115.4
0,14052,-9.4,22.3,0.018,0.425,16.3,42261,17.8,3.2
0,5510,0.7,17.4,0.056,0.134,15.6,41910,13.7,2.1
0,22524,-0.8,15.7,0.043,0.161,15.8,40415,17.6,12.4
0,148255,1,16.9,0.01,0.141,25.7,49471,14.7,44.1
0,698,-2,26.5,0.004,0.044,39.3,47083,6.4,0.8
0,12928,-6.3,12.9,0.005,0.143,15.6,53231,11.5,2.9
0,25772,0.9,19.1,0.005,0.122,27.3,43188,19.3,12.6
0,40873,-1,21.3,0.007,0.202,24.5,45718,16,18.4
0,28328,0.6,15.4,0.031,0.353,15.1,43774,13.3,22
0,18488,-1.8,19,0.012,0.41,15.5,33848,25.2,14.9
1,4629,4.4,24.6,0.002,0.055,47.5,64601,5.6,8.2
0,16345,0.9,16.2,0.006,0.062,32,61570,9.1,7.4
0,4363,-1.8,20.8,0.01,0.206,16.8,43011,19.9,6.5
1,17626,2.8,15.6,0.008,0.099,56.8,72745,10.1,17.7
0,12034,-4.1,16.1,0.008,0.364,14.1,34391,23.3,7.7
1,161875,1.8,17.1,0.025,0.425,21.5,41777,19.1,66.7
0,6707,0.6,13.7,0.011,0.111,23.1,60128,14.9,2.1
0,11607,-3.1,18.6,0.007,0.442,20.3,38993,19.2,13.1
1,23865,1.5,12.3,0.006,0.07,48,62002,9.1,10
1,6196,1.4,18.9,0.008,0.383,23.8,34600,24.7,1.9
1,720,3,20.4,0.001,0.142,24.8,39583,17.1,1.8
1,7840,6.5,10.4,0.007,0.096,53.5,63594,10.6,5.7
0,2348,-1.3,24.4,0.005,0.151,15,40221,18.9,4.3
1,29404,5,10.8,0.01,0.147,47.7,63697,13.7,46
0,23389,0.2,18,0.007,0.062,31.6,59040,7,41.9
0,4780,-0.7,20.8,0.008,0.095,18.5,44683,13.1,1.9
0,277670,9.8,11.1,0.014,0.288,25.9,57180,14.7,63.4
0,10202,1.6,17.4,0.004,0.219,17.7,44308,8.2,4.2
1,945438,3.1,14.4,0.122,0.187,44.8,82283,9.1,1467.2
1,897985,0.4,15.6,0.152,0.17,34.9,64967,11.6,1216.2
0,184993,-2.6,18.4,0.018,0.055,33.4,71338,6.4,206.3
1,164943,-0.4,17.7,0.054,0.058,39.1,76994,6.4,448.6
1,861277,-0.1,15.6,0.142,0.168,32.9,61996,12.4,1426.7
1,273676,-0.1,16,0.069,0.099,31.3,66583,8.7,412.2
1,151367,-0.9,14,0.036,0.05,36.9,80529,6.5,372.2
0,116998,-1.2,14.7,0.029,0.109,22.3,59333,11.4,230.9
1,658893,9.5,11.3,0.49,0.104,52.4,65830,18.6,9856.6
0,171987,5.9,15.6,0.252,0.069,21.4,55149,12.9,276.9
1,552778,2.7,13.8,0.249,0.094,33.8,64537,10.7,1263.2
0,210849,7,24.2,0.128,0.093,22.2,52710,13.4,210.6
1,256380,3.7,12.5,0.205,0.091,40.5,42149,24.9,282.7
0,27093,-0.1,12.9,0.135,0.024,10,49236,17.3,46.3
0,178985,6,16.1,0.113,0.057,21.1,47461,14.7,222.6
0,26702,-6.4,17.6,0.191,0.038,9.2,40259,18.2,97
0,556885,2.5,22.6,0.107,0.093,26.3,48039,13.5,535
1,1869235,6.9,15.3,0.289,0.275,29.9,51251,14.3,1444.9
0,14532,-0.6,17.3,0.136,0.058,7.8,32780,23.5,25.8
0,168474,5.3,37.7,0.062,0.067,21.2,44378,12.6,235.2
0,139377,-1.3,35.2,0.031,0.052,16.6,39100,16.8,242.8
0,199798,4.7,14.2,0.109,0.092,24,59482,9.8,315.8
0,348777,8.5,29.4,0.072,0.267,31.7,55843,14.1,160.9
0,67857,0.5,17.3,0.185,0.056,13.3,38070,19.8,84.7
0,35012,0.4,19.7,0.132,0.305,10.6,34963,29.6,54.7
0,15907,-3.1,22,0.091,0.037,8.4,33981,17.4,23.3
0,897698,3.9,12.8,0.301,0.086,26.4,48323,16.9,1133.9
0,310659,4.4,15.7,0.228,0.055,23.7,43918,18.1,453.4
0,102408,7,28.4,0.115,0.098,23.3,47233,16.6,197.1
0,11815,2.3,20.1,0.144,0.051,14.4,38328,20.6,21.6
1,46281,-3.1,15.5,0.552,0.105,14.9,35380,26.5,89.8
0,16997,0.3,19.4,0.057,0.052,11.1,38406,24.1,48.4
0,13635,5.8,26.5,0.14,0.217,12.2,34694,24.5,16
0,15944,0.5,18.1,0.191,0.05,13.6,40455,16.4,28.1
0,14048,-5.1,15.9,0.335,0.095,9.4,37716,23.6,28.8
0,27469,-0.9,14.8,0.076,0.431,8.8,37125,29.6,43.5
0,38505,-1.6,12.7,0.132,0.509,9.9,35425,26.7,34
0,175855,1.8,27.5,0.057,0.116,15.5,41024,15.4,365.6
0,98236,-0.6,33.8,0.106,0.184,14.9,35560,20.1,97.2
1,1316298,7.1,13.1,0.175,0.265,29.5,49596,16.8,1204.9
0,19650,-1.4,18.9,0.068,0.027,12,35511,23.8,41.6
0,144755,4.9,30,0.094,0.119,26.6,44772,15.1,274.5
0,48801,-1.9,18,0.27,0.048,14.2,36809,19.9,54.2
0,14050,-4.8,20.1,0.354,0.041,16.9,44170,17.2,24.7
0,8835,-0.4,14,0.152,0.125,9.3,39722,20.2,16.3
0,315690,6.3,26,0.106,0.138,20.5,45035,13.8,316.6
0,679513,9.8,26.3,0.091,0.196,24.7,47439,15.4,788.7
1,283988,3.1,11.4,0.316,0.061,44.2,46369,23.2,413.1
0,39613,-2.9,22.9,0.095,0.081,11.1,34348,23.7,36.5
0,8360,-0.1,11.8,0.197,0.066,12.8,39681,24.1,10
0,18518,-3.7,17.9,0.389,0.05,9.7,33833,22.5,27.6
0,351746,9,25.5,0.093,0.157,26.6,47876,15.1,434.5
0,339167,2.4,27.9,0.132,0.119,17.4,39453,18.1,209.1
0,153392,4.5,29.3,0.057,0.129,29.9,49846,13,269.2
1,2662874,6.6,15.2,0.189,0.662,26.3,43100,19.9,1315.5
0,77136,5.5,20.5,0.066,0.224,28,53607,13.5,74.3
0,76619,4.5,20,0.065,0.038,22.8,55315,12.6,113
0,196512,8.7,15.1,0.101,0.085,27.4,54684,13.4,194.4
0,39149,-2.1,17.9,0.088,0.253,10.2,34570,26.9,52
1,1253001,9.3,10.8,0.222,0.292,30.1,47581,17,1268.5
1,310211,15.5,12.7,0.134,0.497,17.6,43891,17.9,202.4
1,1397710,5.9,22.7,0.188,0.207,32.4,52432,14.5,670.2
0,485331,4.4,22.5,0.056,0.134,20.4,43888,13.9,622.2
0,938098,2.3,23,0.109,0.088,27.5,45535,14.1,3347.5
0,634638,5.4,19.5,0.157,0.196,18.1,43113,18.2,334.9
0,72143,-3,21.1,0.166,0.096,11.4,32497,26.4,102.2
0,163422,8,14.5,0.066,0.052,25.9,57703,12.3,149.6
0,396962,4.6,33.9,0.05,0.087,30.8,49052,12.2,682.6
0,442516,4.7,14.3,0.122,0.192,35,58175,11.3,1367
0,217919,14.7,18.2,0.057,0.061,41.4,64876,9.6,316.4
0,291028,5,22.6,0.202,0.176,19.5,43413,18.4,485.7
0,114350,22.4,52.9,0.083,0.056,25.2,48493,12,170.8
0,44022,5.9,19.6,0.136,0.091,9.8,35698,23.6,60.3
0,22582,0.1,18,0.207,0.04,11.6,36356,16.7,21.6
0,15190,-2.2,12.4,0.229,0.053,10,42660,19.6,63.8
0,507531,2.6,23.2,0.111,0.122,20.8,42457,16.8,449.2
0,31432,2.1,13.2,0.152,0.038,17.2,52691,14.4,50.8
0,61530,11.8,18.7,0.059,0.061,24.1,43640,17.9,53
0,24451,-1.8,17.3,0.156,0.035,11.4,38501,20.1,42.7
0,18540,1.7,15.6,0.197,0.093,12.8,36786,22.9,36
0,8223,-1.9,11.8,0.179,0.239,7.7,30049,32.2,24.7
0,11281,1.7,14.1,0.165,0.08,12.1,33757,19,42.9
0,3255,-5.7,17.8,0.456,0.048,10.9,27353,31.8,10.1
1,45909,0.2,14.2,0.418,0.021,19,32751,30,177.3
0,18295,-0.5,15.9,0.029,0.065,11.6,41141,16.7,79.3
0,73240,5.6,11.2,0.117,0.096,17.1,53274,13.7,432.7
0,101736,1.6,12.8,0.109,0.08,15.9,47197,17.1,217.9
0,17464,-1,15.4,0.355,0.063,9.8,28547,38.1,70.5
0,18700,-3,16.5,0.111,0.05,12.8,32258,22.5,42.7
1,153905,-1,14,0.538,0.032,22.5,37550,24.9,622.8
0,12795,-2.1,16.7,0.268,0.026,14.9,36073,23.3,60.5
0,18417,0,14.7,0.035,0.021,6.4,36070,21.9,41.6
0,15418,-5.6,18.6,0.354,0.056,11.4,34419,24,32.9
0,33906,12.1,10.2,0.154,0.063,30.6,64707,11.7,69.3
0,72087,2.7,10.3,0.291,0.037,27.7,35840,31.3,104.4
1,22709,-2.6,14.1,0.484,0.03,9.9,31494,33.5,28.2
0,23368,-1.2,14.3,0.277,0.031,8.4,49754,14.5,128.3
1,6463,-3.5,12.5,0.612,0.047,11.5,26986,38.7,23.9
0,52027,3,11.3,0.195,0.062,19.5,51990,15.5,82.4
0,10888,-1,16.7,0.245,0.112,14.6,35070,25.9,45.3
0,114093,3.2,12.5,0.191,0.065,18.3,46147,18.9,221.5
0,65621,2.6,16,0.028,0.028,17.5,47087,13.9,394.3
0,12897,6,13.3,0.32,0.035,9.4,40111,19.7,15.7
1,283379,6.9,13.6,0.401,0.06,31.3,45794,19.1,621.7
0,11837,5.1,4.1,0.193,0.15,27.5,48758,11.9,45.3
0,24939,-4.1,16.5,0.104,0.048,7.7,33228,24,83
0,230985,7.8,11.9,0.066,0.101,34.2,67261,9.8,508.3
1,120938,3.6,9.7,0.277,0.108,39.5,33060,36.7,979.1
1,3102,-2.5,23.3,0.595,0.011,7.9,21192,44.5,16.3
1,267542,3.1,8.3,0.683,0.131,18,40606,24,1832.5
0,6831,0.5,15,0.283,0.042,12.5,30345,29.1,8.5
1,730981,6.2,10.6,0.273,0.127,43.7,63920,12.8,2026.4
0,42811,1.1,12.3,0.28,0.109,12.9,35693,24.3,73.7
0,46102,1.3,14,0.232,0.183,13.1,32484,26.7,83.6
